# #pres-data,#real-data
0.49,0.00
1.19,0.00
3.95,0.00
3.13,0.00
0.92,0.00
0.41,0.00
0.38,0.00
0.42,0.00
0.31,0.00
0.27,0.00
0.39,0.00
0.52,0.00
1.06,0.00
3.41,0.00
51.37,0.00
65.30,0.00
21.68,0.00
9.02,0.00
76.51,0.00
175.02,0.00
178.04,0.00
108.97,0.00
35.68,0.00
2.53,0.00
4.18,0.00
16.10,0.00
112.34,0.00
166.44,0.00
52.62,0.00
27.25,0.00
40.86,0.00
104.70,0.00
104.85,0.00
95.95,0.00
45.98,0.00
15.19,0.00
26.02,0.00
44.64,0.00
85.79,0.00
105.93,0.00
58.12,0.00
56.06,0.00
64.59,0.00
83.98,0.00
99.08,94.33
97.07,0.00
69.69,0.00
64.52,0.00
52.57,0.00
44.55,0.00
75.71,0.00
111.66,0.00
112.22,0.00
65.49,0.00
69.37,94.33
63.68,188.67
68.49,188.67
89.22,94.33
101.57,283.00
86.89,94.33
70.91,377.33
67.89,188.67
73.78,94.33
81.90,188.67
7.45,94.33
2.65,94.33
3.19,94.33
0.78,0.00
0.89,0.00
4.64,0.00
4.13,0.00
7.02,0.00
7.19,0.00
5.64,0.00
6.43,0.00
9.44,0.00
8.34,0.00
11.50,0.00
7.45,0.00
5.04,0.00
4.06,0.00
2.93,0.00
3.96,0.00
7.21,0.00
6.81,0.00
1.21,0.00
0.24,0.00
0.04,0.00
0.03,0.00
0.04,0.00
0.06,0.00
0.13,0.00
0.04,0.00
0.03,0.00
0.02,0.00
0.02,0.00
0.03,0.00
0.09,0.00
0.09,0.00
0.27,0.00
0.13,94.33
0.12,0.00
0.11,0.00
0.20,0.00
0.07,0.00
0.05,94.33
0.07,0.00
0.11,0.00
0.08,0.00
0.12,0.00
0.18,0.00
0.18,0.00
0.13,0.00
0.06,0.00
2.39,94.33
11.16,0.00
10.26,0.00
7.07,94.33
7.17,94.33
9.41,94.33
13.28,0.00
14.50,94.33
13.51,0.00
12.89,0.00
14.29,0.00
14.02,0.00
15.28,0.00
8.24,0.00
9.14,0.00
5.58,0.00
3.35,0.00
5.32,0.00
7.64,0.00
10.62,0.00
11.18,0.00
9.28,0.00
8.59,0.00
9.01,0.00
6.34,0.00
1.36,0.00
14.72,0.00
4.54,0.00
3.15,0.00
7.76,0.00
10.37,94.33
9.50,0.00
7.82,0.00
11.14,0.00
0.48,0.00
9.44,0.00
4.03,0.00
4.25,0.00
9.60,0.00
13.02,0.00
1.79,0.00
0.24,0.00
0.52,94.33
0.67,0.00
0.31,0.00
0.14,0.00
0.15,0.00
0.18,0.00
0.67,0.00
0.27,0.00
0.55,0.00
0.16,0.00
1.16,0.00
9.58,0.00
10.34,0.00
12.40,0.00
17.15,0.00
14.81,0.00
9.84,0.00
8.05,0.00
7.68,0.00
7.11,0.00
7.64,0.00
8.95,0.00
10.59,0.00
10.40,0.00
10.04,0.00
12.22,94.33
20.93,0.00
17.74,0.00
12.18,0.00
10.30,0.00
11.16,0.00
14.14,0.00
24.74,0.00
28.96,0.00
18.33,0.00
18.65,0.00
13.58,0.00
24.45,0.00
50.34,94.33
51.33,0.00
45.70,94.33
34.40,0.00
22.45,0.00
27.11,0.00
37.23,94.33
51.01,94.33
38.31,0.00
31.80,0.00
53.26,188.67
58.74,0.00
53.92,0.00
36.47,94.33
19.44,0.00
8.99,0.00
8.36,0.00
5.78,0.00
2.70,94.33
4.80,0.00
6.26,94.33
7.37,0.00
10.21,94.33
14.26,0.00
19.38,0.00
27.01,0.00
37.01,0.00
28.74,0.00
20.40,0.00
18.29,0.00
13.30,0.00
12.20,0.00
5.88,0.00
3.83,0.00
5.44,94.33
0.18,0.00
1.48,0.00
1.04,0.00
0.94,188.67
1.85,94.33
2.81,0.00
1.17,0.00
0.19,0.00
0.08,0.00
0.03,0.00
0.07,0.00
0.05,0.00
0.09,0.00
0.15,94.33
0.06,0.00
0.55,0.00
2.00,0.00
1.03,0.00
1.45,0.00
0.42,0.00
0.69,0.00
0.23,0.00
0.19,0.00
0.53,0.00
1.06,0.00
5.67,0.00
4.03,0.00
0.74,0.00
4.96,0.00
14.17,0.00
22.26,0.00
12.51,0.00
2.16,0.00
0.17,0.00
0.10,0.00
0.08,0.00
0.40,0.00
0.82,0.00
0.74,0.00
1.46,0.00
52.78,0.00
10.25,0.00
5.39,0.00
1.53,0.00
3.19,0.00
0.77,0.00
0.29,0.00
0.72,0.00
0.19,0.00
0.61,0.00
2.70,0.00
28.83,0.00
29.25,0.00
10.93,0.00
2.01,0.00
4.42,0.00
19.84,94.33
205.68,0.00
29.04,0.00
6.31,0.00
1.18,0.00
7.28,0.00
19.24,0.00
130.80,0.00
125.40,0.00
22.67,0.00
2.07,0.00
1.73,0.00
4.99,0.00
140.46,0.00
122.70,0.00
35.88,0.00
2.40,0.00
3.73,0.00
10.61,0.00
124.61,0.00
167.67,0.00
94.16,0.00
19.46,0.00
29.11,0.00
122.27,0.00
109.81,0.00
102.39,0.00
43.75,0.00
17.26,0.00
23.79,0.00
37.47,0.00
82.30,0.00
90.82,0.00
65.97,0.00
51.91,0.00
59.57,0.00
78.44,0.00
105.02,0.00
101.68,0.00
54.57,0.00
29.68,0.00
44.65,0.00
30.16,0.00
77.43,0.00
128.18,0.00
121.82,0.00
84.43,0.00
51.44,0.00
18.68,0.00
37.62,0.00
42.95,0.00
71.92,0.00
65.85,0.00
110.32,0.00
97.82,0.00
82.10,0.00
64.77,0.00
47.68,188.67
45.28,0.00
33.73,188.67
38.94,283.00
48.55,377.33
42.69,94.33
43.27,283.00
46.31,94.33
48.65,94.33
51.96,94.33
61.50,471.67
1.16,188.67
0.63,0.00
4.12,0.00
4.43,0.00
3.60,0.00
3.35,0.00
1.88,0.00
6.25,0.00
9.89,0.00
5.95,0.00
9.31,0.00
3.47,0.00
4.13,0.00
8.22,0.00
11.86,0.00
6.75,0.00
4.33,0.00
0.19,0.00
0.06,0.00
2.02,0.00
6.80,0.00
9.88,0.00
7.92,94.33
7.75,0.00
8.31,0.00
3.02,0.00
1.69,0.00
0.13,0.00
0.06,0.00
1.40,0.00
0.03,0.00
0.02,0.00
0.05,0.00
0.19,94.33
0.20,0.00
0.30,0.00
0.22,0.00
0.06,0.00
0.07,0.00
0.03,0.00
0.08,0.00
18.17,0.00
0.08,94.33
0.22,0.00
0.28,0.00
0.47,0.00
0.68,0.00
0.83,0.00
0.28,0.00
11.98,94.33
12.05,0.00
14.00,188.67
20.29,0.00
19.46,0.00
21.12,188.67
14.44,94.33
13.87,0.00
16.36,0.00
18.75,0.00
15.34,0.00
8.97,94.33
3.41,0.00
0.93,0.00
0.85,0.00
2.85,0.00
22.98,0.00
56.72,0.00
65.90,0.00
70.76,0.00
45.83,0.00
37.45,0.00
36.41,0.00
24.63,0.00
24.14,0.00
29.46,0.00
23.77,0.00
4.01,0.00
5.23,0.00
5.53,0.00
7.07,0.00
18.54,0.00
27.70,0.00
16.89,0.00
10.60,0.00
7.90,0.00
3.11,0.00
0.56,0.00
0.23,0.00
0.63,0.00
9.88,0.00
6.69,0.00
16.80,0.00
10.18,0.00
0.51,0.00
0.22,94.33
0.35,0.00
0.34,0.00
0.32,0.00
0.24,0.00
0.19,0.00
0.25,0.00
0.28,94.33
2.39,0.00
4.72,0.00
12.59,0.00
13.28,0.00
17.98,0.00
24.42,0.00
24.20,0.00
20.52,0.00
8.84,0.00
9.60,0.00
25.20,0.00
34.37,0.00
52.02,0.00
64.49,0.00
49.21,0.00
39.08,0.00
27.60,0.00
17.44,0.00
15.24,0.00
23.90,0.00
30.58,0.00
26.13,0.00
25.11,0.00
17.08,0.00
25.61,0.00
31.92,94.33
33.98,94.33
22.62,0.00
6.09,0.00
0.74,0.00
0.16,0.00
0.06,0.00
0.06,0.00
0.04,0.00
0.08,0.00
1.00,0.00
1.28,0.00
0.52,0.00
0.17,0.00
0.16,0.00
0.05,0.00
0.41,0.00
0.31,0.00
0.47,0.00
0.52,0.00
0.61,0.00
0.39,0.00
0.50,0.00
1.56,94.33
1.11,94.33
1.17,0.00
0.68,0.00
0.35,0.00
0.21,0.00
0.19,94.33
0.19,0.00
0.13,0.00
0.21,0.00
0.17,0.00
0.23,94.33
0.52,0.00
0.98,0.00
1.35,0.00
1.49,0.00
0.94,94.33
0.45,0.00
0.11,0.00
0.09,0.00
0.08,0.00
0.06,0.00
0.15,0.00
0.36,0.00
0.45,0.00
0.64,0.00
0.88,0.00
0.70,0.00
0.28,0.00
0.22,0.00
0.28,0.00
0.48,0.00
0.55,0.00
0.61,0.00
0.58,0.00
0.99,0.00
1.56,0.00
1.42,0.00
0.69,0.00
0.31,0.00
0.28,0.00
0.31,0.00
0.26,0.00
0.22,0.00
0.16,0.00
0.17,0.00
0.13,0.00
0.72,0.00
0.17,0.00
0.84,0.00
1.90,0.00
4.48,0.00
2.82,0.00
1.56,0.00
1.94,0.00
0.23,0.00
0.17,0.00
0.09,0.00
0.24,0.00
0.44,0.00
0.36,0.00
0.62,0.00
25.06,0.00
92.78,0.00
12.32,0.00
0.93,0.00
0.63,0.00
1.10,0.00
6.08,0.00
8.19,0.00
0.91,0.00
0.47,0.00
1.18,0.00
5.04,0.00
107.25,0.00
142.10,0.00
45.65,0.00
4.56,0.00
4.85,0.00
71.24,0.00
162.76,0.00
139.50,0.00
43.71,0.00
2.83,0.00
4.33,0.00
33.53,0.00
140.43,0.00
162.72,0.00
54.15,0.00
27.11,0.00
51.90,0.00
93.24,0.00
110.08,0.00
88.76,0.00
40.97,0.00
16.58,0.00
21.70,0.00
36.17,0.00
81.95,0.00
92.48,0.00
52.37,0.00
51.64,0.00
63.12,0.00
85.07,0.00
104.48,0.00
95.90,0.00
59.89,0.00
30.53,0.00
24.69,0.00
32.70,0.00
84.64,0.00
131.11,0.00
117.22,0.00
77.70,0.00
49.94,0.00
40.92,0.00
40.05,0.00
52.46,0.00
74.42,0.00
105.07,0.00
124.67,0.00
88.51,0.00
67.55,0.00
58.94,0.00
48.21,0.00
32.51,0.00
29.74,0.00
24.80,0.00
17.79,0.00
17.58,188.67
23.72,188.67
20.75,0.00
20.92,188.67
19.25,188.67
19.89,94.33
21.44,377.33
27.18,94.33
32.71,188.67
37.20,471.67
12.27,0.00
2.93,0.00
1.53,0.00
0.86,0.00
0.30,0.00
0.93,0.00
0.44,0.00
7.58,0.00
0.40,0.00
2.80,0.00
7.81,0.00
7.96,0.00
3.33,0.00
0.51,0.00
2.85,0.00
0.29,0.00
0.30,0.00
5.14,0.00
16.94,0.00
16.77,0.00
3.46,0.00
1.24,94.33
2.22,0.00
3.22,94.33
4.52,94.33
3.79,0.00
7.46,0.00
6.61,0.00
4.19,0.00
5.02,0.00
2.72,0.00
1.46,94.33
0.79,0.00
1.32,0.00
2.01,0.00
0.42,0.00
0.05,0.00
0.10,0.00
4.90,0.00
0.05,0.00
0.07,0.00
1.13,0.00
4.20,0.00
1.20,0.00
0.44,0.00
0.14,0.00
0.15,0.00
0.65,0.00
12.24,94.33
14.06,94.33
16.59,0.00
11.56,0.00
9.96,0.00
8.52,188.67
12.77,0.00
8.87,0.00
3.76,94.33
2.22,0.00
1.98,0.00
1.14,0.00
1.33,0.00
5.08,0.00
1.65,0.00
1.38,0.00
2.10,0.00
3.42,0.00
4.40,0.00
3.98,0.00
2.57,0.00
1.18,0.00
0.35,0.00
0.61,0.00
22.07,0.00
11.28,0.00
6.76,94.33
13.98,0.00
9.65,0.00
5.44,0.00
26.11,0.00
34.19,0.00
54.91,0.00
38.83,0.00
15.67,0.00
8.70,0.00
8.27,0.00
16.23,0.00
17.06,0.00
6.89,0.00
4.13,0.00
4.34,0.00
1.81,0.00
0.93,0.00
0.12,0.00
0.06,0.00
0.10,0.00
0.07,0.00
1.41,0.00
25.18,0.00
14.02,0.00
17.27,0.00
24.04,0.00
30.75,0.00
13.66,0.00
22.99,0.00
22.33,0.00
14.95,0.00
10.30,0.00
11.69,0.00
12.34,0.00
12.33,0.00
12.90,0.00
8.10,0.00
5.89,0.00
6.99,0.00
9.43,0.00
18.38,0.00
13.48,0.00
5.48,0.00
3.20,0.00
0.09,0.00
0.05,0.00
0.32,0.00
0.52,0.00
0.52,94.33
1.09,0.00
3.91,0.00
14.97,188.67
21.72,0.00
6.26,0.00
1.78,0.00
1.10,94.33
1.49,94.33
2.98,0.00
1.25,0.00
0.79,0.00
1.46,0.00
1.53,0.00
1.02,0.00
0.66,94.33
0.61,0.00
0.46,0.00
0.45,0.00
0.40,94.33
0.72,0.00
0.69,0.00
0.31,0.00
0.20,94.33
0.60,94.33
15.66,0.00
32.47,0.00
79.07,0.00
109.19,0.00
33.21,0.00
2.57,0.00
0.52,0.00
0.61,188.67
14.44,0.00
21.20,94.33
37.07,0.00
29.82,0.00
28.70,0.00
16.28,0.00
2.98,0.00
0.53,0.00
0.17,0.00
0.11,0.00
0.10,0.00
0.08,0.00
0.09,0.00
0.26,0.00
0.45,0.00
1.26,0.00
0.11,0.00
0.26,0.00
0.28,0.00
1.48,94.33
1.81,0.00
0.88,0.00
0.46,0.00
0.42,0.00
0.21,0.00
0.21,0.00
0.14,0.00
0.08,0.00
0.09,94.33
0.38,0.00
0.91,0.00
1.19,0.00
3.74,0.00
3.33,0.00
1.26,0.00
0.26,0.00
0.87,0.00
1.16,0.00
4.25,0.00
2.51,0.00
0.47,0.00
1.07,0.00
1.93,0.00
1.44,0.00
0.49,0.00
0.25,0.00
0.19,0.00
0.87,0.00
0.61,0.00
0.92,0.00
0.28,0.00
0.24,0.00
0.38,0.00
0.80,0.00
2.22,0.00
42.92,0.00
47.98,0.00
9.15,0.00
0.99,0.00
0.86,0.00
4.70,0.00
72.44,0.00
18.87,0.00
0.71,0.00
0.52,0.00
1.01,0.00
20.41,0.00
60.19,0.00
121.41,0.00
39.60,0.00
27.44,0.00
184.23,0.00
189.66,0.00
193.35,0.00
97.55,0.00
18.95,0.00
12.98,0.00
5.56,0.00
74.11,0.00
142.66,0.00
140.97,0.00
70.90,0.00
69.26,0.00
80.89,0.00
94.48,0.00
95.28,0.00
66.64,0.00
28.28,0.00
15.41,0.00
19.32,0.00
44.42,0.00
83.09,0.00
78.56,0.00
57.06,0.00
57.30,0.00
60.53,0.00
73.23,0.00
73.18,0.00
67.77,0.00
62.32,0.00
39.95,0.00
28.83,0.00
38.44,0.00
90.71,0.00
123.70,0.00
96.20,0.00
45.31,0.00
8.52,0.00
8.36,0.00
12.13,0.00
18.79,0.00
64.52,0.00
55.66,0.00
42.72,0.00
43.52,0.00
66.06,0.00
106.41,0.00
27.91,0.00
3.66,0.00
2.70,0.00
3.86,94.33
22.35,377.33
37.28,94.33
46.48,0.00
88.45,94.33
92.84,0.00
80.99,377.33
77.69,377.33
27.79,94.33
29.17,94.33
32.98,377.33
7.20,471.67
7.11,0.00
4.20,0.00
1.58,0.00
3.72,0.00
5.62,0.00
7.13,0.00
13.77,0.00
13.44,0.00
18.90,0.00
9.24,0.00
17.18,0.00
2.15,0.00
29.75,0.00
53.29,0.00
0.52,0.00
0.65,0.00
1.93,0.00
4.78,0.00
6.67,0.00
3.62,0.00
1.38,0.00
0.37,0.00
0.62,0.00
1.12,0.00
0.40,0.00
12.34,94.33
2.47,0.00
6.76,0.00
55.48,0.00
68.33,0.00
77.95,0.00
83.41,0.00
67.90,0.00
72.52,0.00
8.58,0.00
1.01,0.00
47.35,0.00
69.52,0.00
1.90,94.33
14.43,0.00
0.68,94.33
0.33,0.00
0.18,0.00
0.47,0.00
0.31,0.00
0.41,0.00
0.12,0.00
0.49,0.00
7.46,0.00
2.88,0.00
3.88,94.33
8.13,0.00
8.45,94.33
9.43,94.33
11.46,0.00
14.02,94.33
16.97,94.33
17.92,94.33
19.92,0.00
19.90,0.00
23.38,0.00
21.42,0.00
20.19,94.33
26.49,0.00
36.93,0.00
37.02,0.00
39.09,0.00
43.56,0.00
42.64,0.00
34.02,0.00
8.84,0.00
1.88,0.00
2.92,0.00
18.97,0.00
47.96,0.00
29.36,0.00
14.56,0.00
18.11,0.00
40.09,0.00
47.41,0.00
38.45,0.00
33.86,0.00
23.38,0.00
15.10,0.00
18.00,94.33
18.37,0.00
17.82,0.00
13.66,0.00
17.97,0.00
39.42,0.00
52.22,0.00
31.42,0.00
14.34,0.00
12.02,0.00
16.47,0.00
21.00,0.00
24.75,0.00
26.96,0.00
26.94,0.00
7.26,0.00
25.47,0.00
25.72,0.00
16.16,0.00
22.44,0.00
20.38,0.00
2.40,0.00
5.77,0.00
0.45,0.00
0.66,0.00
2.79,0.00
8.22,0.00
8.25,0.00
9.53,0.00
17.51,0.00
38.11,0.00
35.04,0.00
9.79,0.00
2.39,0.00
0.42,0.00
0.17,0.00
0.11,0.00
0.21,0.00
0.57,94.33
1.36,0.00
2.64,0.00
5.42,0.00
16.58,0.00
12.53,0.00
2.24,94.33
0.36,0.00
0.09,0.00
0.09,0.00
0.22,0.00
0.18,0.00
0.31,0.00
0.17,0.00
0.21,0.00
0.70,0.00
1.59,0.00
2.51,94.33
2.29,0.00
0.71,0.00
0.17,0.00
0.06,0.00
0.05,0.00
0.09,0.00
0.14,0.00
0.57,0.00
1.56,94.33
2.35,0.00
3.39,0.00
3.17,283.00
3.48,0.00
2.45,0.00
1.07,0.00
0.57,0.00
0.44,94.33
0.61,0.00
0.50,94.33
0.92,0.00
4.61,94.33
49.31,0.00
62.79,0.00
38.86,0.00
35.84,94.33
40.48,0.00
29.29,94.33
8.46,0.00
7.41,0.00
8.64,0.00
8.58,0.00
28.01,0.00
29.52,0.00
28.65,0.00
26.54,0.00
15.71,0.00
4.47,0.00
2.41,0.00
1.52,0.00
1.34,0.00
3.44,0.00
12.96,0.00
2.13,0.00
1.37,0.00
1.86,0.00
4.74,0.00
6.56,0.00
3.98,0.00
18.50,0.00
17.41,0.00
14.26,0.00
2.77,0.00
4.40,0.00
6.98,0.00
3.25,0.00
5.36,0.00
13.29,0.00
12.51,0.00
30.25,0.00
36.66,0.00
29.71,0.00
11.67,0.00
6.31,94.33
9.08,0.00
20.21,0.00
22.56,0.00
21.65,0.00
4.92,0.00
1.33,0.00
0.40,0.00
1.61,0.00
36.66,0.00
23.18,0.00
13.54,0.00
14.80,0.00
6.07,0.00
10.40,0.00
9.29,0.00
8.27,0.00
4.75,0.00
4.40,0.00
8.12,0.00
40.86,0.00
62.49,0.00
53.75,0.00
41.95,0.00
40.50,0.00
43.57,0.00
48.48,0.00
56.04,0.00
33.05,0.00
10.21,94.33
28.35,0.00
47.51,0.00
61.73,0.00
78.06,0.00
51.67,0.00
32.27,0.00
21.42,0.00
32.85,0.00
44.57,0.00
44.94,0.00
43.04,0.00
31.93,0.00
27.37,0.00
30.86,0.00
49.23,0.00
42.31,0.00
32.99,0.00
25.14,0.00
25.34,0.00
22.51,0.00
23.86,0.00
27.33,0.00
27.88,0.00
20.36,0.00
25.96,0.00
19.81,0.00
21.55,0.00
27.52,0.00
12.75,0.00
2.62,0.00
0.98,0.00
1.19,0.00
1.95,0.00
8.14,0.00
9.84,0.00
3.19,0.00
0.90,0.00
1.05,0.00
27.32,0.00
94.88,0.00
15.29,0.00
3.16,0.00
1.58,0.00
5.15,0.00
1.65,0.00
0.96,0.00
1.77,0.00
17.79,94.33
19.29,0.00
20.57,0.00
22.20,0.00
21.26,0.00
14.95,0.00
7.68,0.00
4.01,188.67
4.94,0.00
5.76,0.00
8.12,0.00
16.04,0.00
25.83,0.00
23.85,0.00
16.78,94.33
6.50,0.00
1.88,0.00
0.91,94.33
2.99,0.00
12.69,0.00
33.10,94.33
37.82,0.00
30.26,0.00
18.73,94.33
10.08,0.00
6.46,0.00
4.20,0.00
4.44,0.00
13.84,0.00
27.82,0.00
33.58,0.00
37.11,0.00
43.93,0.00
48.90,0.00
78.33,0.00
74.40,0.00
60.75,94.33
52.93,94.33
48.96,0.00
45.98,0.00
47.44,0.00
52.79,0.00
65.21,0.00
51.56,0.00
45.09,0.00
63.95,0.00
69.89,0.00
56.70,0.00
61.07,0.00
58.92,0.00
41.22,0.00
59.43,0.00
62.26,94.33
49.78,0.00
29.40,0.00
52.87,0.00
60.12,0.00
57.32,0.00
51.11,0.00
54.31,0.00
4.58,0.00
0.92,0.00
1.93,0.00
5.07,0.00
12.12,0.00
6.32,0.00
0.41,0.00
0.18,0.00
4.24,0.00
14.93,0.00
25.22,0.00
27.68,94.33
18.13,0.00
15.47,0.00
12.82,0.00
9.66,0.00
17.41,0.00
11.82,0.00
2.16,94.33
0.67,0.00
0.70,0.00
6.48,0.00
23.97,0.00
12.25,188.67
25.19,0.00
14.44,0.00
18.54,94.33
31.06,0.00
49.74,0.00
76.72,0.00
64.29,0.00
38.71,0.00
25.81,0.00
23.33,0.00
29.27,94.33
34.08,94.33
21.87,94.33
8.99,94.33
9.76,188.67
13.07,0.00
23.51,0.00
40.67,0.00
50.34,0.00
35.20,0.00
32.35,94.33
36.43,94.33
34.91,0.00
19.66,0.00
21.57,94.33
23.62,94.33
35.97,188.67
31.58,0.00
25.86,94.33
20.46,0.00
19.57,94.33
27.03,0.00
34.03,188.67
26.95,0.00
4.65,283.00
9.31,94.33
9.34,0.00
11.21,188.67
15.83,188.67
18.48,94.33
19.61,94.33
11.70,188.67
8.22,188.67
9.35,0.00
11.30,283.00
13.37,94.33
15.00,94.33
21.56,94.33
59.06,94.33
41.16,94.33
76.09,0.00
98.57,0.00
73.85,188.67
46.26,0.00
29.43,94.33
17.72,0.00
37.19,0.00
36.45,0.00
27.37,0.00
37.12,0.00
42.08,94.33
46.25,94.33
60.50,0.00
54.87,0.00
75.57,188.67
58.63,0.00
38.32,94.33
31.81,0.00
50.89,94.33
19.74,0.00
30.56,0.00
77.60,0.00
44.44,0.00
43.52,0.00
50.00,0.00
52.33,0.00
59.44,0.00
56.35,0.00
51.31,0.00
51.46,94.33
24.93,0.00
1.10,0.00
0.63,0.00
7.99,0.00
10.83,0.00
5.36,0.00
7.47,0.00
1.44,0.00
14.88,0.00
1.14,0.00
6.53,0.00
12.22,0.00
5.81,0.00
16.43,0.00
3.27,0.00
0.89,0.00
1.55,0.00
10.48,0.00
3.67,0.00
13.96,0.00
21.50,0.00
0.99,0.00
1.97,0.00
1.13,0.00
1.79,0.00
4.40,0.00
22.44,0.00
6.47,0.00
2.88,0.00
1.73,0.00
1.36,0.00
30.97,0.00
42.07,0.00
17.22,0.00
10.81,0.00
0.99,0.00
2.20,0.00
4.25,0.00
7.50,0.00
8.66,0.00
2.78,0.00
1.11,94.33
3.08,0.00
28.38,0.00
40.37,0.00
38.09,0.00
37.76,0.00
32.68,0.00
34.71,0.00
30.56,0.00
23.16,0.00
14.14,0.00
6.69,0.00
9.39,0.00
18.79,0.00
50.36,0.00
35.42,0.00
18.99,0.00
7.64,0.00
3.76,0.00
6.15,0.00
33.97,0.00
49.58,0.00
45.67,0.00
28.14,0.00
18.23,0.00
15.59,0.00
45.31,0.00
70.04,0.00
42.22,0.00
28.94,0.00
27.55,0.00
29.92,0.00
37.37,0.00
42.27,0.00
15.97,0.00
22.97,0.00
35.50,0.00
40.31,0.00
32.16,0.00
33.44,0.00
28.30,0.00
24.24,0.00
22.50,0.00
22.53,0.00
22.61,0.00
21.13,0.00
27.71,0.00
20.83,0.00
33.10,0.00
45.13,0.00
47.16,0.00
39.52,0.00
21.10,0.00
18.74,0.00
19.22,0.00
20.63,0.00
21.52,0.00
22.26,0.00
21.47,0.00
22.70,0.00
21.98,0.00
18.72,0.00
16.01,0.00
11.51,0.00
76.84,0.00
46.38,0.00
14.62,0.00
7.62,0.00
3.50,0.00
0.86,0.00
0.13,0.00
3.74,0.00
19.69,0.00
45.59,0.00
70.76,0.00
69.56,0.00
18.55,0.00
6.18,0.00
7.85,0.00
12.12,0.00
11.40,0.00
14.39,94.33
45.18,0.00
17.54,94.33
9.72,0.00
10.96,94.33
18.06,0.00
55.94,0.00
32.02,94.33
2.81,0.00
0.53,0.00
0.53,0.00
0.62,0.00
1.04,0.00
3.71,94.33
7.32,0.00
13.69,0.00
9.38,0.00
17.70,94.33
27.63,0.00
26.68,0.00
22.79,188.67
19.69,188.67
20.19,0.00
16.61,0.00
33.35,188.67
32.13,0.00
51.82,0.00
70.24,94.33
58.15,94.33
37.39,0.00
28.77,0.00
31.41,0.00
36.23,0.00
51.58,0.00
50.77,0.00
42.94,0.00
45.08,0.00
56.26,0.00
57.80,0.00
60.98,0.00
79.56,0.00
105.64,0.00
122.09,0.00
120.22,0.00
73.69,0.00
80.09,0.00
62.25,0.00
57.27,0.00
97.45,0.00
70.50,0.00
52.46,0.00
71.72,0.00
77.24,0.00
105.14,0.00
112.14,0.00
79.75,0.00
74.63,0.00
53.84,0.00
29.46,0.00
2.64,0.00
47.69,94.33
0.72,0.00
0.17,0.00
0.28,0.00
0.34,0.00
0.21,94.33
1.80,0.00
0.88,0.00
0.31,0.00
4.36,0.00
0.10,94.33
0.16,0.00
7.63,0.00
12.68,0.00
11.73,0.00
18.71,94.33
10.38,94.33
20.15,0.00
17.48,0.00
18.33,0.00
27.34,0.00
41.61,0.00
48.57,0.00
36.18,94.33
30.53,0.00
24.09,0.00
28.27,0.00
34.36,94.33
43.29,0.00
55.57,0.00
74.82,0.00
93.59,0.00
70.56,0.00
63.56,0.00
25.84,0.00
31.63,377.33
43.91,0.00
17.09,0.00
11.72,0.00
6.31,0.00
11.85,94.33
17.78,0.00
35.55,94.33
18.08,0.00
29.61,0.00
43.74,188.67
35.52,0.00
34.40,0.00
36.68,0.00
37.68,0.00
48.91,94.33
34.60,188.67
19.37,283.00
10.39,94.33
18.67,0.00
41.28,94.33
43.93,0.00
50.75,94.33
46.39,94.33
43.44,0.00
33.52,0.00
32.52,94.33
14.41,0.00
4.43,0.00
1.84,0.00
0.72,94.33
0.31,94.33
0.24,0.00
0.14,0.00
0.10,0.00
0.37,188.67
0.16,0.00
0.24,0.00
0.44,0.00
0.89,188.67
0.37,188.67
1.63,94.33
5.11,0.00
8.67,94.33
8.89,0.00
14.04,94.33
19.29,0.00
27.01,94.33
43.67,0.00
38.92,0.00
48.27,0.00
41.47,0.00
37.44,0.00
40.37,0.00
0.68,188.67
1.21,0.00
1.00,188.67
1.96,94.33
3.30,188.67
2.20,94.33
13.75,0.00
2.99,0.00
5.31,0.00
3.63,0.00
0.48,0.00
0.48,0.00
0.42,0.00
3.61,0.00
3.14,0.00
1.89,0.00
6.51,94.33
0.35,0.00
0.87,0.00
3.77,0.00
9.63,0.00
2.62,0.00
5.36,0.00
3.98,0.00
8.20,0.00
15.06,94.33
3.83,0.00
3.65,0.00
22.09,0.00
8.18,0.00
2.24,0.00
3.24,0.00
5.62,0.00
7.19,188.67
3.07,0.00
0.75,0.00
0.45,0.00
2.16,0.00
0.14,0.00
0.37,94.33
0.33,0.00
0.11,0.00
0.05,0.00
0.11,0.00
0.14,0.00
0.10,0.00
2.78,0.00
4.46,0.00
9.26,0.00
9.37,0.00
8.38,0.00
20.21,0.00
90.50,0.00
3.42,0.00
7.19,0.00
113.87,0.00
72.26,0.00
10.73,0.00
0.87,0.00
0.47,0.00
0.70,0.00
1.01,0.00
2.15,0.00
62.90,0.00
30.23,0.00
2.41,0.00
6.84,0.00
133.52,0.00
185.60,0.00
172.55,0.00
53.83,0.00
6.98,0.00
18.57,0.00
29.25,0.00
115.35,0.00
187.15,0.00
169.69,0.00
58.11,0.00
137.36,0.00
67.25,0.00
86.10,0.00
76.20,0.00
49.95,0.00
25.18,0.00
33.74,0.00
40.58,0.00
86.09,0.00
96.93,0.00
103.24,0.00
69.52,0.00
55.80,0.00
62.09,0.00
76.15,0.00
85.27,0.00
71.01,0.00
43.43,0.00
35.75,0.00
40.02,0.00
78.29,0.00
106.90,0.00
109.49,0.00
71.56,0.00
62.91,0.00
66.84,0.00
